Date,Protocol,Diagnosis,Pen,cost,eid,tag,Breed,Class,Weight (Lb)
11/08/2024,NUFLOR,-,1,$12.11,-,2253,-,Heifer,548
11/08/2024,DRAXXIN,-,1,$9.76,-,2252,-,Heifer,548
11/08/2024,IV,-,1,$1.20,-,1302,Cross-Bred,Heifer,555
11/08/2024,DRAXXIN,-,1,$9.89,-,1302,Cross-Bred,Heifer,555
11/08/2024,DRAXXIN,-,1,$9.89,-,1261,Cross-Bred,Heifer,555
11/08/2024,IV,-,1,$1.20,-,2255,-,Heifer,548
11/08/2024,DRAXXIN,-,1,$9.76,-,2255,-,Heifer,548
11/08/2024,IV,-,1,$1.20,-,2236,-,Heifer,548
11/08/2024,DRAXXIN,-,1,$9.76,-,2236,-,Heifer,548
11/08/2024,IV,-,1,$1.20,-,2285,-,Heifer,548
11/08/2024,DRAXXIN,-,1,$9.76,-,2285,-,Heifer,548
11/08/2024,IV,-,1,$1.20,-,1298,Cross-Bred,Heifer,555
11/08/2024,DRAXXIN,-,1,$9.89,-,1298,Cross-Bred,Heifer,555
11/08/2024,DRAXXIN,-,1,$9.76,-,2238,-,Heifer,548
11/08/2024,DRAXXIN,-,1,$9.76,-,2274,-,Heifer,548
11/08/2024,DRAXXIN,-,1,$9.89,-,1263,Cross-Bred,Heifer,555
11/08/2024,PENICILLIN,-,13,$2.50,-,7169,Cross-Bred,Heifer,466
11/08/2024,BAYTRIL,-,13,$5.74,-,7169,Cross-Bred,Heifer,466
11/08/2024,PENICILLIN,-,12,$2.50,-,33185,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33163,Angus,Steer,486
11/08/2024,BAYTRIL,-,12,$5.99,-,33185,Angus,Steer,486
11/08/2024,BAYTRIL,-,12,$5.99,-,33163,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33218,Angus,Steer,486
11/08/2024,BAYTRIL,-,12,$5.99,-,33218,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33183,Angus,Steer,486
11/08/2024,BAYTRIL,-,12,$5.99,-,33183,Angus,Steer,486
11/08/2024,PENICILLIN,-,1,$2.50,-,1287,Cross-Bred,Heifer,555
11/08/2024,BAYTRIL,-,1,$6.83,-,1287,Cross-Bred,Heifer,555
11/08/2024,BAYTRIL,-,12,$5.99,-,33188,Angus,Steer,486
11/08/2024,BAYTRIL,-,12,$5.99,-,33188,Angus,Steer,486
11/08/2024,BAYTRIL,-,1,$6.83,-,1251,Cross-Bred,Heifer,555
11/08/2024,PENICILLIN,-,1,$2.50,-,1251,Cross-Bred,Heifer,555
11/08/2024,BAYTRIL,-,1,$6.83,-,1259,Cross-Bred,Heifer,555
11/08/2024,PENICILLIN,-,1,$2.50,-,1259,Cross-Bred,Heifer,555
11/08/2024,BAYTRIL,-,12,$5.99,-,33212,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33212,Angus,Steer,486
11/08/2024,BAYTRIL,-,12,$7.07,-,22174,Cross-Bred,Steer,574
11/08/2024,BAYTRIL,-,12,$5.99,-,33207,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33207,Angus,Steer,486
11/08/2024,BAYTRIL,-,1,$6.75,-,2279,-,Heifer,548
11/08/2024,PENICILLIN,-,1,$2.50,-,2279,-,Heifer,548
11/08/2024,BAYTRIL,-,13,$5.74,-,7158,Cross-Bred,Heifer,466
11/08/2024,PENICILLIN,-,13,$2.50,-,7158,Cross-Bred,Heifer,466
11/08/2024,BAYTRIL,-,12,$5.99,-,33172,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33172,Angus,Steer,486
11/08/2024,BAYTRIL,-,12,$7.07,-,22174,Cross-Bred,Steer,574
11/08/2024,PENICILLIN,-,12,$2.50,-,22174,Cross-Bred,Steer,574
11/08/2024,PENICILLIN,-,12,$2.50,-,33250,Angus,Steer,659
11/08/2024,BAYTRIL,-,12,$8.12,-,33250,Angus,Steer,659
11/08/2024,BAYTRIL,-,12,$5.99,-,33227,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33227,Angus,Steer,486
11/08/2024,BAYTRIL,-,12,$5.99,-,33225,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33225,Angus,Steer,486
11/08/2024,DRAXXIN,-,21,$9.73,-,9139,Angus,Heifer,546
11/08/2024,BAYTRIL,-,23,$7.89,-,5193,Cross-Bred,Heifer,641
11/08/2024,IV,-,23,$1.20,-,5204,Cross-Bred,Heifer,641
11/08/2024,NUFLOR,-,23,$14.17,-,5204,Cross-Bred,Heifer,641
11/08/2024,DRAXXIN,-,21,$9.73,-,9135,Angus,Heifer,546
11/08/2024,DRAXXIN,-,21,$9.73,-,9106,Angus,Heifer,546
11/08/2024,NUFLOR,-,21,$12.07,-,9137,Angus,Heifer,546
11/08/2024,PENICILLIN,-,13,$2.50,-,7109,Cross-Bred,Heifer,466
11/08/2024,DRAXXIN,-,13,$8.31,-,7109,Cross-Bred,Heifer,466
11/08/2024,PENICILLIN,-,13,$2.50,-,7114,Cross-Bred,Heifer,466
11/08/2024,DRAXXIN,-,13,$8.31,-,7114,Cross-Bred,Heifer,466
11/08/2024,PENICILLIN,-,11,$2.50,-,2131,Angus,Heifer,617
11/08/2024,IV,-,11,$1.20,-,2131,Angus,Heifer,617
11/08/2024,DRAXXIN,-,11,$11.00,-,2131,Angus,Heifer,617
11/08/2024,PENICILLIN,-,12,$2.50,-,33228,Angus,Steer,486
11/08/2024,IV,-,12,$1.20,-,33228,Angus,Steer,486
11/08/2024,DRAXXIN,-,12,$8.66,-,33228,Angus,Steer,486
11/08/2024,PENICILLIN,-,11,$2.50,-,2142,Angus,Heifer,617
11/08/2024,DRAXXIN,-,11,$11.00,-,2142,Angus,Heifer,617
11/08/2024,PENICILLIN,-,12,$2.50,-,33197,Angus,Steer,486
11/08/2024,NUFLOR,-,12,$10.74,-,33197,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33194,Angus,Steer,486
11/08/2024,DRAXXIN,-,12,$8.66,-,33194,Angus,Steer,486
11/08/2024,PENICILLIN,-,13,$2.50,-,7181,Cross-Bred,Heifer,466
11/08/2024,NUFLOR,-,13,$10.31,-,7181,Cross-Bred,Heifer,466
11/08/2024,IV,-,12,$1.20,-,33176,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,33176,Angus,Steer,486
11/08/2024,DRAXXIN,-,12,$8.66,-,33176,Angus,Steer,486
11/08/2024,PENICILLIN,-,11,$2.50,-,2183,Cross-Bred,Heifer,576
11/08/2024,NUFLOR,-,11,$12.72,-,2183,Cross-Bred,Heifer,576
11/08/2024,PENICILLIN,-,12,$2.50,-,33167,Angus,Steer,486
11/08/2024,NUFLOR,-,12,$10.74,-,33167,Angus,Steer,486
11/08/2024,PENICILLIN,-,12,$2.50,-,22163,Cross-Bred,Steer,574
11/08/2024,NUFLOR,-,12,$12.69,-,22163,Cross-Bred,Steer,574
11/08/2024,PENICILLIN,-,12,$2.50,-,33198,Angus,Steer,486
11/08/2024,NUFLOR,-,12,$10.74,-,33198,Angus,Steer,486
11/08/2024,BAYTRIL,-,1,$6.83,-,1235,Cross-Bred,Heifer,555
11/08/2024,EXCENEL,-,12,$8.02,-,33217,Angus,Steer,486
11/08/2024,DRAXXIN,-,11,$11.00,-,2120,Angus,Heifer,617
11/08/2024,EXCENEL,-,11,$9.50,-,2215,Cross-Bred,Heifer,576
11/08/2024,BAYTRIL,-,12,$5.99,-,33202,Angus,Steer,486
11/08/2024,PENICILLIN,-,11,$2.50,-,2153,Angus,Heifer,617
11/08/2024,BAYTRIL,-,11,$7.60,-,2117,Angus,Heifer,617
11/08/2024,BAYTRIL,-,13,$5.74,-,7125,Cross-Bred,Heifer,466
11/08/2024,EXCENEL,-,12,$8.02,-,33157,Angus,Steer,486
11/08/2024,BAYTRIL,-,11,$7.09,-,2214,Cross-Bred,Heifer,576
11/08/2024,BAYTRIL,-,21,$6.73,-,9116,Angus,Heifer,546
11/08/2024,BAYTRIL,-,4,$6.18,-,4312,Angus Red,Heifer,501
11/08/2024,BAYTRIL,-,11,$7.09,-,2217,Cross-Bred,Heifer,576
11/08/2024,BAYTRIL,-,12,$6.85,-,22201,Angus,Steer,556
11/08/2024,LA 200,-,Big,$2.73,-,1211,Angus,Heifer,606
11/08/2024,BAYTRIL,-,11,$7.09,-,2212,Cross-Bred,Heifer,576
11/08/2024,EXCENEL,-,11,$10.18,-,2111,Angus,Heifer,617
11/08/2024,LA 200,-,12,$2.19,-,33223,Angus,Steer,486
11/08/2024,BAYTRIL,-,15,$7.77,-,33142,Angus,Steer,631
11/08/2024,EXCENEL,-,Big,$9.46,-,1159,Angus,Heifer,573
11/07/2024,IV,-,21,$1.20,-,9126,Angus,Heifer,545
11/07/2024,EXCENEL,-,21,$9.00,-,9126,Angus,Heifer,545
11/07/2024,IV,-,4,$1.20,-,4250,Angus Red,Heifer,501
11/07/2024,DRAXXIN,-,4,$8.92,-,4250,Angus Red,Heifer,501
11/07/2024,IV,-,23,$1.20,-,5197,Cross-Bred,Heifer,638
11/07/2024,BAYTRIL,-,23,$7.86,-,5197,Cross-Bred,Heifer,638
11/07/2024,NUFLOR,-,12,$10.72,-,33150,Angus,Steer,485
11/07/2024,NUFLOR,-,13,$10.27,-,7170,Cross-Bred,Heifer,465
11/07/2024,NUFLOR,-,12,$10.72,-,33191,Angus,Steer,485
11/07/2024,NUFLOR,-,12,$10.72,-,33215,Angus,Steer,485
11/07/2024,IV,-,13,$1.20,-,7187,Cross-Bred,Heifer,465
11/07/2024,DRAXXIN,-,13,$8.28,-,7187,Cross-Bred,Heifer,465
11/07/2024,NUFLOR,-,13,$10.27,-,7148,Cross-Bred,Heifer,465
11/07/2024,NUFLOR,-,13,$10.27,-,7141,Cross-Bred,Heifer,465
11/07/2024,DRAXXIN,-,13,$8.28,-,7115,Cross-Bred,Heifer,465
11/07/2024,DRAXXIN,-,13,$8.28,-,7177,Cross-Bred,Heifer,465
11/07/2024,NUFLOR,-,13,$10.27,-,7172,Cross-Bred,Heifer,465
11/07/2024,IV,-,4,$1.20,-,4316,Angus Red,Heifer,501
11/07/2024,NUFLOR,-,4,$11.07,-,4316,Angus Red,Heifer,501
11/07/2024,IV,-,1,$1.20,-,2268,-,Heifer,548
11/07/2024,DRAXXIN,-,1,$9.76,-,2268,-,Heifer,548
11/07/2024,IV,-,1,$1.20,-,1240,Cross-Bred,Heifer,555
11/07/2024,DRAXXIN,-,1,$9.89,-,1240,Cross-Bred,Heifer,555
11/07/2024,DRAXXIN,-,3,$9.79,-,11232,Angus,Steer,549
11/07/2024,IV,-,3,$1.20,-,11240,Angus,Steer,549
11/07/2024,DRAXXIN,-,3,$9.79,-,11240,Angus,Steer,549
11/07/2024,IV,-,1,$1.20,-,1283,Cross-Bred,Heifer,555
11/07/2024,DRAXXIN,-,1,$9.89,-,1283,Cross-Bred,Heifer,555
11/07/2024,DRAXXIN,-,3,$9.77,-,33272,-,Steer,548
11/07/2024,IV,-,1,$1.20,-,2267,-,Heifer,548
11/07/2024,DRAXXIN,-,1,$9.76,-,2267,-,Heifer,548
11/07/2024,IV,-,4,$1.20,-,4306,Angus Red,Heifer,501
11/07/2024,DRAXXIN,-,4,$8.92,-,4306,Angus Red,Heifer,501
11/07/2024,NUFLOR,-,3,$12.14,-,11227,Angus,Steer,549
11/07/2024,IV,-,3,$1.20,-,11248,Angus,Steer,549
11/07/2024,DRAXXIN,-,3,$9.79,-,11248,Angus,Steer,549
11/07/2024,IV,-,1,$1.20,-,1230,Cross-Bred,Heifer,555
11/07/2024,NUFLOR,-,1,$12.27,-,1230,Cross-Bred,Heifer,555
11/07/2024,NUFLOR,-,1,$12.27,-,1255,Cross-Bred,Heifer,555
11/07/2024,NUFLOR,-,1,$12.11,-,2282,-,Heifer,548
11/07/2024,BAYTRIL,-,11,$6.99,-,3152,Cross-Bred,Heifer,567
11/07/2024,IV,-,11,$1.20,-,3152,Cross-Bred,Heifer,567
11/07/2024,DRAXXIN,-,11,$10.09,-,3157,Cross-Bred,Heifer,566
11/07/2024,IV,-,11,$1.20,-,3157,Cross-Bred,Heifer,566
11/07/2024,NUFLOR,-,11,$13.61,-,2168,Angus,Heifer,616
11/07/2024,IV,-,11,$1.20,-,2168,Angus,Heifer,616
11/07/2024,NUFLOR,-,12,$10.72,-,33201,Angus,Steer,485
11/07/2024,NUFLOR,-,12,$12.67,-,22182,Cross-Bred,Steer,573
11/07/2024,NUFLOR,-,13,$10.27,-,7166,Cross-Bred,Heifer,465
11/07/2024,EXCENEL,-,11,$10.16,-,2178,Angus,Heifer,616
11/07/2024,IV,-,11,$1.20,-,2205,Cross-Bred,Heifer,574
11/07/2024,NUFLOR,-,11,$12.69,-,2205,Cross-Bred,Heifer,574
11/07/2024,IV,-,12,$1.20,-,33166,Angus,Steer,485
11/07/2024,NUFLOR,-,12,$10.72,-,33166,Angus,Steer,485
11/07/2024,LA 200,-,11,$2.77,-,2141,Angus,Heifer,616
11/07/2024,DRAXXIN,-,13,$8.28,-,7134,Cross-Bred,Heifer,465
11/07/2024,BAYTRIL,-,12,$5.97,-,33226,Angus,Steer,485
11/07/2024,EXCENEL,-,12,$8.00,-,33211,Angus,Steer,485
11/07/2024,PENICILLIN,-,11,$2.50,-,3170,Cross-Bred,Heifer,566
11/07/2024,LA 200,-,11,$2.55,-,3170,Cross-Bred,Heifer,566
11/07/2024,PENICILLIN,-,12,$2.50,-,33165,Angus,Steer,485
11/07/2024,BAYTRIL,-,12,$5.97,-,33165,Angus,Steer,485
11/07/2024,PENICILLIN,-,1,$2.50,-,2234,-,Heifer,548
11/07/2024,NUFLOR,-,1,$12.11,-,2234,-,Heifer,548
11/07/2024,PENICILLIN,-,13,$2.50,-,7142,Cross-Bred,Heifer,465
11/07/2024,EXCENEL,-,13,$7.67,-,7142,Cross-Bred,Heifer,465
11/07/2024,PENICILLIN,-,11,$2.50,-,2189,Cross-Bred,Heifer,574
11/07/2024,BAYTRIL,-,11,$7.07,-,2189,Cross-Bred,Heifer,574
11/07/2024,PENICILLIN,-,12,$2.50,-,33182,Angus,Steer,485
11/07/2024,EXCENEL,-,12,$8.00,-,33182,Angus,Steer,485
11/07/2024,PENICILLIN,-,12,$2.50,-,33200,Angus,Steer,485
11/07/2024,BAYTRIL,-,12,$5.97,-,33200,Angus,Steer,485
11/07/2024,PENICILLIN,-,1,$2.50,-,1236,Cross-Bred,Heifer,555
11/07/2024,BAYTRIL,-,1,$6.83,-,1236,Cross-Bred,Heifer,555
11/07/2024,PENICILLIN,-,1,$2.50,-,1239,Cross-Bred,Heifer,555
11/07/2024,NUFLOR,-,1,$12.27,-,1239,Cross-Bred,Heifer,555
11/07/2024,NUFLOR,-,21,$12.06,-,9101,Angus,Heifer,545
11/07/2024,PENICILLIN,-,1,$2.50,-,1281,Cross-Bred,Heifer,555
11/07/2024,BAYTRIL,-,1,$6.83,-,1281,Cross-Bred,Heifer,555
11/07/2024,LA 200,-,11,$2.58,-,2210,Cross-Bred,Heifer,574
11/07/2024,PENICILLIN,-,11,$2.50,-,2210,Cross-Bred,Heifer,574
11/07/2024,PENICILLIN,-,11,$2.50,-,3134,Cross-Bred,Heifer,566
11/07/2024,BAYTRIL,-,11,$6.98,-,3134,Cross-Bred,Heifer,566
11/07/2024,PENICILLIN,-,11,$2.50,-,2193,Cross-Bred,Heifer,574
11/07/2024,LA 200,-,11,$2.58,-,2193,Cross-Bred,Heifer,574
11/07/2024,PENICILLIN,-,12,$2.50,-,33220,Angus,Steer,485
11/07/2024,EXCENEL,-,12,$8.00,-,33220,Angus,Steer,485
11/07/2024,PENICILLIN,-,12,$2.50,-,33229,Angus,Steer,485
11/07/2024,EXCENEL,-,12,$8.00,-,33229,Angus,Steer,485
11/07/2024,PENICILLIN,-,12,$2.50,-,33221,Angus,Steer,485
11/07/2024,BAYTRIL,-,12,$5.97,-,33221,Angus,Steer,485
11/07/2024,PENICILLIN,-,12,$2.50,-,33199,Angus,Steer,485
11/07/2024,NUFLOR,-,12,$10.72,-,33199,Angus,Steer,485
11/07/2024,PENICILLIN,-,11,$2.50,-,2213,Cross-Bred,Heifer,574
11/07/2024,LA 200,-,11,$2.58,-,2213,Cross-Bred,Heifer,574
11/07/2024,PENICILLIN,-,11,$2.50,-,2155,Angus,Heifer,616
11/07/2024,LA 200,-,11,$2.77,-,2155,Angus,Heifer,616
11/07/2024,PENICILLIN,-,12,$2.50,-,33209,Angus,Steer,485
11/07/2024,PENICILLIN,-,1,$2.50,-,1242,Cross-Bred,Heifer,555
11/07/2024,NUFLOR,-,1,$12.27,-,1242,Cross-Bred,Heifer,555
11/07/2024,PENICILLIN,-,12,$2.50,-,33161,Angus,Steer,485
11/07/2024,BAYTRIL,-,12,$5.97,-,33161,Angus,Steer,485
11/07/2024,PENICILLIN,-,11,$2.50,-,2219,Cross-Bred,Heifer,574
11/07/2024,LA 200,-,11,$2.58,-,2219,Cross-Bred,Heifer,574
11/07/2024,PENICILLIN,-,12,$2.50,-,33190,Angus,Steer,485
11/07/2024,BAYTRIL,-,12,$5.97,-,33190,Angus,Steer,485
11/07/2024,PENICILLIN,-,1,$2.50,-,1273,Cross-Bred,Heifer,555
11/07/2024,BAYTRIL,-,1,$6.83,-,1273,Cross-Bred,Heifer,555
11/07/2024,PENICILLIN,-,1,$2.50,-,1257,Cross-Bred,Heifer,555
11/07/2024,NUFLOR,-,1,$12.27,-,1257,Cross-Bred,Heifer,555
11/07/2024,PENICILLIN,-,12,$2.50,-,22171,Cross-Bred,Steer,573
11/07/2024,EXCENEL,-,12,$9.46,-,22171,Cross-Bred,Steer,573
11/07/2024,NUFLOR,-,13,$10.27,-,7129,Cross-Bred,Heifer,465
11/07/2024,PENICILLIN,-,11,$2.50,-,2138,Angus,Heifer,616
11/07/2024,PENICILLIN,-,12,$2.50,-,22203,Angus,Steer,555
11/07/2024,EXCENEL,-,12,$9.16,-,22203,Angus,Steer,555
11/07/2024,PENICILLIN,-,11,$2.50,-,2160,Angus,Heifer,616
11/07/2024,PENICILLIN,-,12,$2.50,-,33162,Angus,Steer,485
11/07/2024,NUFLOR,-,21,$12.06,-,9127,Angus,Heifer,545
11/07/2024,PENICILLIN,-,12,$2.50,-,33216,Angus,Steer,485
11/07/2024,EXCENEL,-,12,$8.00,-,33216,Angus,Steer,485
11/07/2024,LA 200,-,15,$2.82,-,22104,Angus,Steer,627
11/07/2024,PENICILLIN,-,12,$2.50,-,22178,Cross-Bred,Steer,573
11/07/2024,PENICILLIN,-,12,$2.50,-,33257,Angus,Steer,658
11/07/2024,EXCENEL,-,12,$10.86,-,33257,Angus,Steer,658
11/07/2024,PENICILLIN,-,1,$2.50,-,1228,Cross-Bred,Heifer,555
11/07/2024,NUFLOR,-,1,$12.27,-,1228,Cross-Bred,Heifer,555
11/07/2024,PENICILLIN,-,11,$2.50,-,2126,Angus,Heifer,616
11/07/2024,EXCENEL,-,11,$10.16,-,2126,Angus,Heifer,616
11/07/2024,PENICILLIN,-,11,$2.50,-,2162,Angus,Heifer,616
11/07/2024,PENICILLIN,-,12,$2.50,-,33192,Angus,Steer,485
11/06/2024,IV,-,12,$1.20,-,33163,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33163,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33163,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33163,Angus,Steer,480
11/06/2024,PENICILLIN,-,13,$2.50,-,7165,Cross-Bred,Heifer,462
11/06/2024,BAYTRIL,-,12,$5.91,-,33207,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33207,Angus,Steer,480
11/06/2024,IV,-,12,$1.20,-,33207,Angus,Steer,480
11/06/2024,BAYTRIL,-,1,$6.83,-,1251,Cross-Bred,Heifer,554
11/06/2024,PENICILLIN,-,1,$2.50,-,1251,Cross-Bred,Heifer,554
11/06/2024,BAYTRIL,-,12,$5.91,-,33225,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33225,Angus,Steer,480
11/06/2024,IV,-,12,$1.20,-,33225,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33218,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33218,Angus,Steer,480
11/06/2024,IV,-,12,$1.20,-,33218,Angus,Steer,480
11/06/2024,IV,-,1,$1.20,-,2279,-,Heifer,547
11/06/2024,BAYTRIL,-,1,$6.74,-,2279,-,Heifer,547
11/06/2024,PENICILLIN,-,1,$2.50,-,2279,-,Heifer,547
11/06/2024,IV,-,11,$1.20,-,2163,Angus,Heifer,614
11/06/2024,PENICILLIN,-,11,$2.50,-,2163,Angus,Heifer,614
11/06/2024,BAYTRIL,-,12,$7.01,-,22174,Cross-Bred,Steer,569
11/06/2024,IV,-,12,$1.20,-,22174,Cross-Bred,Steer,569
11/06/2024,IV,-,12,$1.20,-,22174,Cross-Bred,Steer,569
11/06/2024,PENICILLIN,-,12,$2.50,-,22174,Cross-Bred,Steer,569
11/06/2024,BAYTRIL,-,12,$5.91,-,33188,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33188,Angus,Steer,480
11/06/2024,PENICILLIN,-,13,$2.50,-,7185,Cross-Bred,Heifer,462
11/06/2024,IV,-,13,$1.20,-,7185,Cross-Bred,Heifer,462
11/06/2024,IV,-,12,$1.20,-,33227,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33227,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33227,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33227,Angus,Steer,480
11/06/2024,IV,-,12,$1.20,-,33183,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33183,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33183,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33183,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33172,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33172,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33172,Angus,Steer,480
11/06/2024,IV,-,12,$1.20,-,33185,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33185,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33185,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33185,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$8.07,-,33250,Angus,Steer,655
11/06/2024,BAYTRIL,-,12,$8.07,-,33250,Angus,Steer,655
11/06/2024,PENICILLIN,-,12,$2.50,-,33250,Angus,Steer,655
11/06/2024,BAYTRIL,-,12,$5.91,-,33212,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33212,Angus,Steer,480
11/06/2024,PENICILLIN,-,12,$2.50,-,33212,Angus,Steer,480
11/06/2024,IV,-,13,$1.20,-,7169,Cross-Bred,Heifer,462
11/06/2024,PENICILLIN,-,13,$2.50,-,7169,Cross-Bred,Heifer,462
11/06/2024,PENICILLIN,-,12,$2.50,-,33222,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33222,Angus,Steer,480
11/06/2024,BAYTRIL,-,12,$5.91,-,33222,Angus,Steer,480
11/06/2024,IV,-,13,$1.20,-,7167,Cross-Bred,Heifer,462
11/06/2024,DRAXXIN,-,13,$8.23,-,7167,Cross-Bred,Heifer,462
11/06/2024,IV,-,3,$1.20,-,11219,Angus,Steer,549
11/06/2024,DRAXXIN,-,3,$9.77,-,11219,Angus,Steer,549
11/06/2024,IV,-,3,$1.20,-,11271,Angus,Steer,549
11/06/2024,DRAXXIN,-,3,$9.77,-,11271,Angus,Steer,549
11/06/2024,IV,-,13,$1.20,-,7158,Cross-Bred,Heifer,462
11/06/2024,PENICILLIN,-,13,$2.50,-,7158,Cross-Bred,Heifer,462
11/06/2024,IV,-,3,$1.20,-,11204,Angus,Steer,549
11/06/2024,DRAXXIN,-,3,$9.77,-,11204,Angus,Steer,549
11/06/2024,IV,-,2,$1.20,-,8124,Angus,Heifer,557
11/06/2024,DRAXXIN,-,2,$9.93,-,8124,Angus,Heifer,557
11/06/2024,BAYTRIL,-,1,$6.83,-,1287,Cross-Bred,Heifer,554
11/06/2024,PENICILLIN,-,1,$2.50,-,1287,Cross-Bred,Heifer,554
11/06/2024,BAYTRIL,-,1,$6.83,-,1287,Cross-Bred,Heifer,554
11/06/2024,DRAXXIN,-,2,$9.93,-,8158,Angus,Heifer,557
11/06/2024,IV,-,1,$1.20,-,2227,-,Heifer,547
11/06/2024,PENICILLIN,-,1,$2.50,-,2227,-,Heifer,547
11/06/2024,DRAXXIN,-,1,$9.75,-,2227,-,Heifer,547
11/06/2024,PENICILLIN,-,1,$2.50,-,1259,Cross-Bred,Heifer,554
11/06/2024,IV,-,1,$1.20,-,1259,Cross-Bred,Heifer,554
11/06/2024,BAYTRIL,-,1,$6.83,-,1259,Cross-Bred,Heifer,554
11/06/2024,DRAXXIN,-,3,$9.77,-,11255,Angus,Steer,549
11/06/2024,PENICILLIN,-,1,$2.50,-,1297,Cross-Bred,Heifer,554
11/06/2024,IV,-,1,$1.20,-,1297,Cross-Bred,Heifer,554
11/06/2024,BAYTRIL,-,1,$6.83,-,1297,Cross-Bred,Heifer,554
11/06/2024,IV,-,2,$1.20,-,8116,Angus,Heifer,557
11/06/2024,DRAXXIN,-,2,$9.93,-,8116,Angus,Heifer,557
11/06/2024,IV,-,13,$1.20,-,7179,Cross-Bred,Heifer,462
11/06/2024,DRAXXIN,-,13,$8.23,-,7179,Cross-Bred,Heifer,462
11/06/2024,IV,-,1,$1.20,-,2260,-,Heifer,547
11/06/2024,DRAXXIN,-,1,$9.75,-,2260,-,Heifer,547
11/06/2024,IV,-,2,$1.20,-,8108,Angus,Heifer,557
11/06/2024,DRAXXIN,-,2,$9.93,-,8108,Angus,Heifer,557
11/06/2024,IV,-,3,$1.20,-,11256,Angus,Steer,549
11/06/2024,DRAXXIN,-,3,$9.77,-,11256,Angus,Steer,549
11/06/2024,DRAXXIN,-,3,$9.76,-,33280,-,Steer,548
11/06/2024,IV,-,2,$1.20,-,8135,Angus,Heifer,557
11/06/2024,DRAXXIN,-,2,$9.93,-,8135,Angus,Heifer,557
11/06/2024,BAYTRIL,-,11,$7.05,-,2217,Cross-Bred,Heifer,572
11/06/2024,DEXAMETHASONE,-,11,$2.00,-,2166,Angus,Heifer,614
11/06/2024,EXCENEL,-,11,$10.13,-,2166,Angus,Heifer,614
11/06/2024,DRAXXIN,-,L3,$9.70,-,9120,Angus,Heifer,544
11/06/2024,DRAXXIN,-,L3,$9.70,-,9145,Angus,Heifer,544
11/06/2024,DRAXXIN,-,L3,$9.70,-,9131,Angus,Heifer,544
11/06/2024,NUFLOR,-,12,$12.19,-,22197,Angus,Steer,551
11/06/2024,LA 200,-,12,$2.16,-,33184,Angus,Steer,480
11/06/2024,DRAXXIN,-,15,$11.16,-,33121,Angus,Steer,626
11/06/2024,BAYTRIL,-,1,$6.83,-,1280,Cross-Bred,Heifer,554
11/06/2024,EXCENEL,-,11,$9.44,-,2215,Cross-Bred,Heifer,572
11/06/2024,BAYTRIL,-,11,$7.05,-,2212,Cross-Bred,Heifer,572
11/06/2024,EXCENEL,-,Big,$9.90,-,1211,Angus,Heifer,600
11/06/2024,NUFLOR,-,L3,$12.04,-,9116,Angus,Heifer,544
11/06/2024,NUFLOR,-,12,$12.19,-,22201,Angus,Steer,551
